parent,parenttype,parentfield,item_code,qty,uom,stock_qty,stock_uom,include_item_in_manufacturing
BOM-750C003160-R1,BOM,items,PD01,0.9,Kg,0.9,Kg,1
BOM-750C003160M-R1,BOM,items,M1000R,98.04,Kg,98.04,Kg,1
BOM-750C003160M-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-750C003160M-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-750C003160M-R1,BOM,items,POB2,0.06,Kg,0.06,Kg,1
BOM-750C003160M-R1,BOM,items,PD01,1.4,Kg,1.4,Kg,1
BOM-750C0031F-R0,BOM,items,M1000R,99.2,Kg,99.2,Kg,1
BOM-750C0031F-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-750C0031F-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-750C0031F-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-750C0031F-R0,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-750C0081F-R0,BOM,items,M1000R,97.4,Kg,97.4,Kg,1
BOM-750C0081F-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-750C0081F-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-750C0081F-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-750C0081F-R0,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-750C0081F-R0,BOM,items,PT01,1.6,Kg,1.6,Kg,1
BOM-750C0081F-R0,BOM,items,PC01,0.2,Kg,0.2,Kg,1
BOM-750C0082F-R1,BOM,items,M1000R,98.8,Kg,98.8,Kg,1
BOM-750C0082F-R1,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-750C0082F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-750C0082F-R1,BOM,items,PT04,0.1,Kg,0.1,Kg,1
BOM-750C0082F-R1,BOM,items,AD410,0.5,Kg,0.5,Kg,1
BOM-750C0082F-R1,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-750C0091FOP-R0,BOM,items,M1000R,93.6,Kg,93.6,Kg,1
BOM-750C0091FOP-R0,BOM,items,AD301,0.15,Kg,0.15,Kg,1
BOM-750C0091FOP-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-750C0091FOP-R0,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-750C0091FOP-R0,BOM,items,PT02,2.0,Kg,2.0,Kg,1
BOM-750C0091FOP-R0,BOM,items,AD410,4.0,Kg,4.0,Kg,1
BOM-750C0092-R0,BOM,items,M1000R,93.6,Kg,93.6,Kg,1
BOM-750C0092-R0,BOM,items,AD301,0.15,Kg,0.15,Kg,1
BOM-750C0092-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-750C0092-R0,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-750C0092-R0,BOM,items,PT01,6.0,Kg,6.0,Kg,1
BOM-750C1001-R1,BOM,items,M1000R,85.5,Kg,85.5,Kg,1
BOM-750C1001-R1,BOM,items,G534,10.0,Kg,10.0,Kg,1
BOM-750C1001-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-750C1001-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-750C1001-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-750C1001-R1,BOM,items,PE5302,4.0,Kg,4.0,Kg,1
BOM-750C1032-R0,BOM,items,M1000R,79.75,Kg,79.75,Kg,1
BOM-750C1032-R0,BOM,items,G534,20.0,Kg,20.0,Kg,1
BOM-750C1032-R0,BOM,items,AD303,0.15,Kg,0.15,Kg,1
BOM-750C1032-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-750C1051UVS-R1,BOM,items,M1000R,88.449,Kg,88.449,Kg,1
BOM-750C1051UVS-R1,BOM,items,G511,10.0,Kg,10.0,Kg,1
BOM-750C1051UVS-R1,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-750C1051UVS-R1,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-750C1051UVS-R1,BOM,items,PG01,0.001,Kg,0.001,Kg,1
BOM-750C1051UVS-R1,BOM,items,PT04,1.0,Kg,1.0,Kg,1
BOM-750C1051UVS-R1,BOM,items,AD501,0.1,Kg,0.1,Kg,1
BOM-750C1051UVS-R1,BOM,items,AD502,0.1,Kg,0.1,Kg,1
BOM-750C1051UVS-R2,BOM,items,M1000R,88.449,Kg,88.449,Kg,1
BOM-750C1051UVS-R2,BOM,items,G534,10.0,Kg,10.0,Kg,1
BOM-750C1051UVS-R2,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-750C1051UVS-R2,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-750C1051UVS-R2,BOM,items,PG01,0.001,Kg,0.001,Kg,1
BOM-750C1051UVS-R2,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-750C1051UVS-R2,BOM,items,AD501,0.1,Kg,0.1,Kg,1
BOM-750C1051UVS-R2,BOM,items,AD502,0.1,Kg,0.1,Kg,1
BOM-750C1091F-R0,BOM,items,M1000R,87.385,Kg,87.385,Kg,1
BOM-750C1091F-R0,BOM,items,G534,10.0,Kg,10.0,Kg,1
BOM-750C1091F-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-750C1091F-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-750C1091F-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-750C1091F-R0,BOM,items,AD410,0.8,Kg,0.8,Kg,1
BOM-750C1091F-R0,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-750C1091F-R0,BOM,items,PB02,0.015,Kg,0.015,Kg,1
BOM-750C1091F-R0,BOM,items,AD405,0.2,Kg,0.2,Kg,1
BOM-750C2031-R2,BOM,items,M1000R,79.5,Kg,79.5,Kg,1
BOM-750C2031-R2,BOM,items,G534,20.0,Kg,20.0,Kg,1
BOM-750C2031-R2,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-750C2031-R2,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-750C2031-R2,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-750C3031-R1,BOM,items,M1000R,69.75,Kg,69.75,Kg,1
BOM-750C3031-R1,BOM,items,AD301,0.15,Kg,0.15,Kg,1
BOM-750C3031-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-750C3031-R1,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-750C3031F-R1,BOM,items,M1000R,68.8,Kg,68.8,Kg,1
BOM-750C3031F-R1,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-750C3031F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-750C3031F-R1,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-750C3031F-R1,BOM,items,AD410,0.9,Kg,0.9,Kg,1
BOM-751C0091FOP-R1,BOM,items,M1000R,96.85,Kg,96.85,Kg,1
BOM-751C0091FOP-R1,BOM,items,PT01,2.0,Kg,2.0,Kg,1
BOM-751C0091FOP-R1,BOM,items,AD301,0.15,Kg,0.15,Kg,1
BOM-751C0091FOP-R1,BOM,items,AD410,1.0,Kg,1.0,Kg,1
BOM-751C1091F-R0,BOM,items,M2407,87.385,Kg,87.385,Kg,1
BOM-751C1091F-R0,BOM,items,G534,10.0,Kg,10.0,Kg,1
BOM-751C1091F-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-751C1091F-R0,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-751C1091F-R0,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-751C1091F-R0,BOM,items,AD410,0.8,Kg,0.8,Kg,1
BOM-751C1091F-R0,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-751C1091F-R0,BOM,items,PB02,0.015,Kg,0.015,Kg,1
BOM-751C1091F-R0,BOM,items,AD405,0.2,Kg,0.2,Kg,1
BOM-760C0001-R1,BOM,items,M1000R,78.2,Kg,78.2,Kg,1
BOM-760C0001-R1,BOM,items,L08XM,20.0,Kg,20.0,Kg,1
BOM-760C0001-R1,BOM,items,BP0800,1.5,Kg,1.5,Kg,1
BOM-760C0001-R1,BOM,items,AD303,0.2,Kg,0.2,Kg,1
BOM-760C0001-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-760C0031-R1,BOM,items,HR 181,20.6,Kg,20.6,Kg,1
BOM-760C0031-R1,BOM,items,SAN-300N,30.0,Kg,30.0,Kg,1
BOM-760C0031-R1,BOM,items,M1000R,49.0,Kg,49.0,Kg,1
BOM-760C0031-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-760C0031-R1,BOM,items,AD102,0.2,Kg,0.2,Kg,1
BOM-760C0033-R0,BOM,items,L08XM,89.5,Kg,89.5,Kg,1
BOM-760C0033-R0,BOM,items,M1000R,10.0,Kg,10.0,Kg,1
BOM-760C0033-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-760C0033-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-760C0033-R0,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-760C0051-R0,BOM,items,L08XM,49.77,Kg,49.77,Kg,1
BOM-760C0051-R0,BOM,items,M1000R,49.0,Kg,49.0,Kg,1
BOM-760C0051-R0,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-760C0051-R0,BOM,items,AD102,0.2,Kg,0.2,Kg,1
BOM-760C0051-R0,BOM,items,PT01,0.12,Kg,0.12,Kg,1
BOM-760C0051-R0,BOM,items,PC01,0.03,Kg,0.03,Kg,1
BOM-760C0051-R0,BOM,items,PG01,0.08,Kg,0.08,Kg,1
BOM-760C0051-R0,BOM,items,PY02,0.6,Kg,0.6,Kg,1
BOM-760C0081F-R0,BOM,items,HR 181,32.89,Kg,32.89,Kg,1
BOM-760C0081F-R0,BOM,items,SAN-300N,31.2,Kg,31.2,Kg,1
BOM-760C0081F-R0,BOM,items,M1000R,30.0,Kg,30.0,Kg,1
BOM-760C0081F-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-760C0081F-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-760C0081F-R0,BOM,items,AD416,5.0,Kg,5.0,Kg,1
BOM-760C0081F-R0,BOM,items,PC01,0.03,Kg,0.03,Kg,1
BOM-760C0081F-R0,BOM,items,PG01,0.08,Kg,0.08,Kg,1
BOM-760C0081F-R0,BOM,items,PY02,0.6,Kg,0.6,Kg,1
BOM-760C0092-R0,BOM,items,2110,64.3,Kg,64.3,Kg,1
BOM-760C0092-R0,BOM,items,M1000R,22.0,Kg,22.0,Kg,1
BOM-760C0092-R0,BOM,items,AD303,0.4,Kg,0.4,Kg,1
BOM-760C0092-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-760C0092-R0,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-760C0092-R0,BOM,items,AD207,12.0,Kg,12.0,Kg,1
BOM-760C0092-R0,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-760C0093HS-R1,BOM,items,M1000R,68.8,Kg,68.8,Kg,1
BOM-760C0093HS-R1,BOM,items,730M001,30.0,Kg,30.0,Kg,1
BOM-760C0093HS-R1,BOM,items,AD303,0.5,Kg,0.5,Kg,1
BOM-760C0093HS-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-760C0093HS-R1,BOM,items,PT02,0.5,Kg,0.5,Kg,1
BOM-760C1001-R2,BOM,items,M1000R,75.0,Kg,75.0,Kg,1
BOM-760C1001-R2,BOM,items,730M001,10.0,Kg,10.0,Kg,1
BOM-760C1001-R2,BOM,items,G534,10.0,Kg,10.0,Kg,1
BOM-760C1001-R2,BOM,items,PE0800,4.5,Kg,4.5,Kg,1
BOM-760C1001-R2,BOM,items,AD303,0.2,Kg,0.2,Kg,1
BOM-760C1001-R2,BOM,items,AD102,0.15,Kg,0.15,Kg,1
BOM-760C1001-R2,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-760C1001F-R1,BOM,items,M1000R,43.1,Kg,43.1,Kg,1
BOM-760C1001F-R1,BOM,items,SAN-300N,17.0,Kg,17.0,Kg,1
BOM-760C1001F-R1,BOM,items,HR 181,23.0,Kg,23.0,Kg,1
BOM-760C1001F-R1,BOM,items,G534,15.0,Kg,15.0,Kg,1
BOM-760C1001F-R1,BOM,items,AD304,0.2,Kg,0.2,Kg,1
BOM-760C1001F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-760C1001F-R1,BOM,items,BP0800,1.6,Kg,1.6,Kg,1
BOM-760C1002F-R1,BOM,items,M1000R,41.4,Kg,41.4,Kg,1
BOM-760C1002F-R1,BOM,items,G534,10.0,Kg,10.0,Kg,1
BOM-760C1002F-R1,BOM,items,HR 181,20.0,Kg,20.0,Kg,1
BOM-760C1002F-R1,BOM,items,SAN-300N,20.0,Kg,20.0,Kg,1
BOM-760C1002F-R1,BOM,items,AD416,7.0,Kg,7.0,Kg,1
BOM-760C1002F-R1,BOM,items,BP0800,1.6,Kg,1.6,Kg,1
BOM-760C1003-R0,BOM,items,L08XM,27.05,Kg,27.05,Kg,1
BOM-760C1003-R0,BOM,items,M1000R,60.0,Kg,60.0,Kg,1
BOM-760C1003-R0,BOM,items,G534,11.0,Kg,11.0,Kg,1
BOM-760C1003-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-760C1003-R0,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-760C1003-R0,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-760C1003-R0,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-760C1003-R0,BOM,items,BP0800,1.2,Kg,1.2,Kg,1
BOM-760C1004-R1,BOM,items,M1000R,63.1,Kg,63.1,Kg,1
BOM-760C1004-R1,BOM,items,900M045,20.0,Kg,20.0,Kg,1
BOM-760C1004-R1,BOM,items,G534,15.0,Kg,15.0,Kg,1
BOM-760C1004-R1,BOM,items,AD301,0.2,Kg,0.2,Kg,1
BOM-760C1004-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-760C1004-R1,BOM,items,AD103,0.1,Kg,0.1,Kg,1
BOM-760C1004-R1,BOM,items,BP0800,1.5,Kg,1.5,Kg,1
BOM-760C1032-R1,BOM,items,L08XM,28.4,Kg,28.4,Kg,1
BOM-760C1032-R1,BOM,items,M1000R,60.0,Kg,60.0,Kg,1
BOM-760C1032-R1,BOM,items,G534,11.0,Kg,11.0,Kg,1
BOM-760C1032-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-760C1032-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-760C1032-R1,BOM,items,AD103,0.15,Kg,0.15,Kg,1
BOM-760C3001F-R2,BOM,items,L07XM,27.05,Kg,27.05,Kg,1
BOM-760C3001F-R2,BOM,items,M1000R,30.0,Kg,30.0,Kg,1
BOM-760C3001F-R2,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-760C3001F-R2,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-760C3001F-R2,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-760C3001F-R2,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-760C3001F-R2,BOM,items,AD402,3.0,Kg,3.0,Kg,1
BOM-760C3001F-R2,BOM,items,AD405,0.3,Kg,0.3,Kg,1
BOM-760C3001F-R2,BOM,items,AD409,8.5,Kg,8.5,Kg,1
BOM-760C3001F-R2,BOM,items,BP0800,0.6,Kg,0.6,Kg,1
BOM-760C4001F-R0,BOM,items,SAN-300N,38.0,Kg,38.0,Kg,1
BOM-760C4001F-R0,BOM,items,HR 181,15.0,Kg,15.0,Kg,1
BOM-760C4001F-R0,BOM,items,M2407,40.0,Kg,40.0,Kg,1
BOM-760C4001F-R0,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-760C4001F-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-760C4001F-R0,BOM,items,AD416,5.0,Kg,5.0,Kg,1
BOM-760C4001F-R0,BOM,items,PE0800,1.6,Kg,1.6,Kg,1
BOM-760C4081F-R1,BOM,items,HR 181,20.0,Kg,20.0,Kg,1
BOM-760C4081F-R1,BOM,items,SAN-300N,30.0,Kg,30.0,Kg,1
BOM-760C4081F-R1,BOM,items,M1000R,41.1,Kg,41.1,Kg,1
BOM-760C4081F-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-760C4081F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-760C4081F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-760C4081F-R1,BOM,items,AD403,6.0,Kg,6.0,Kg,1
BOM-760C4081F-R1,BOM,items,AD402,2.3,Kg,2.3,Kg,1
BOM-760C4081F-R1,BOM,items,AD405,0.1,Kg,0.1,Kg,1
BOM-760C6001-R1,BOM,items,HR 181,20.0,Kg,20.0,Kg,1
BOM-760C6001-R1,BOM,items,SAN-300N,30.0,Kg,30.0,Kg,1
BOM-760C6001-R1,BOM,items,M1000R,49.0,Kg,49.0,Kg,1
BOM-760C6001-R1,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-760C6001-R1,BOM,items,AD102,0.2,Kg,0.2,Kg,1
BOM-760C6001-R1,BOM,items,BP0800,0.6,Kg,0.6,Kg,1
BOM-760C6001F-R1,BOM,items,HR 181,30.0,Kg,30.0,Kg,1
BOM-760C6001F-R1,BOM,items,SAN-300N,30.2,Kg,30.2,Kg,1
BOM-760C6001F-R1,BOM,items,M1000R,28.0,Kg,28.0,Kg,1
BOM-760C6001F-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-760C6001F-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-760C6001F-R1,BOM,items,AD416,10.0,Kg,10.0,Kg,1
BOM-760C6001F-R1,BOM,items,BP0800,1.6,Kg,1.6,Kg,1
BOM-760C6002-R0,BOM,items,HR 181,20.0,Kg,20.0,Kg,1
BOM-760C6002-R0,BOM,items,SAN-300N,30.0,Kg,30.0,Kg,1
BOM-760C6002-R0,BOM,items,M1000R,49.0,Kg,49.0,Kg,1
BOM-760C6002-R0,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-760C6002-R0,BOM,items,AD102,0.2,Kg,0.2,Kg,1
BOM-760C6002-R0,BOM,items,BP0800,0.6,Kg,0.6,Kg,1
BOM-760C6031-R1,BOM,items,M1000R,55.4,Kg,55.4,Kg,1
BOM-760C6031-R1,BOM,items,SAN-300N,24.0,Kg,24.0,Kg,1
BOM-760C6031-R1,BOM,items,HR 181,20.0,Kg,20.0,Kg,1
BOM-760C6031-R1,BOM,items,AD303,0.15,Kg,0.15,Kg,1
BOM-760C6031-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-760C6031-R1,BOM,items,AD102,0.3,Kg,0.3,Kg,1
BOM-760C6082F-R0,BOM,items,HR 181,27.0,Kg,27.0,Kg,1
BOM-760C6082F-R0,BOM,items,SAN-300N,26.2,Kg,26.2,Kg,1
BOM-760C6082F-R0,BOM,items,M1000R,40.0,Kg,40.0,Kg,1
BOM-760C6082F-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-760C6082F-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-760C6082F-R0,BOM,items,AD416,5.0,Kg,5.0,Kg,1
BOM-760C6082F-R0,BOM,items,BP0800,1.0,Kg,1.0,Kg,1
BOM-760C6082F-R0,BOM,items,PT01,0.6,Kg,0.6,Kg,1
BOM-760C6083F-R2,BOM,items,M1000R,56.6,Kg,56.6,Kg,1
BOM-760C6083F-R2,BOM,items,SAN-300N,17.0,Kg,17.0,Kg,1
BOM-760C6083F-R2,BOM,items,HR 181,17.0,Kg,17.0,Kg,1
BOM-760C6083F-R2,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-760C6083F-R2,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-760C6083F-R2,BOM,items,AD102,0.2,Kg,0.2,Kg,1
BOM-760C6083F-R2,BOM,items,AD409,7.5,Kg,7.5,Kg,1
BOM-760C6083F-R2,BOM,items,AD402,0.5,Kg,0.5,Kg,1
BOM-760C6083F-R2,BOM,items,PT01,0.4,Kg,0.4,Kg,1
BOM-760C6083F-R2,BOM,items,PB05,0.1,Kg,0.1,Kg,1
BOM-760C6083F-R2,BOM,items,AD405,0.2,Kg,0.2,Kg,1
BOM-760C6091F-R2,BOM,items,HR 181,12.5,Kg,12.5,Kg,1
BOM-760C6091F-R2,BOM,items,SAN-300N,17.0,Kg,17.0,Kg,1
BOM-760C6091F-R2,BOM,items,M1000R,55.0,Kg,55.0,Kg,1
BOM-760C6091F-R2,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-760C6091F-R2,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-760C6091F-R2,BOM,items,AD102,0.2,Kg,0.2,Kg,1
BOM-760C6091F-R2,BOM,items,AD403,8.1,Kg,8.1,Kg,1
BOM-760C6091F-R2,BOM,items,AD402,2.7,Kg,2.7,Kg,1
BOM-760C6091F-R2,BOM,items,PT01,4.0,Kg,4.0,Kg,1
BOM-770C3001-R3,BOM,items,L08XM,45.7,Kg,45.7,Kg,1
BOM-770C3001-R3,BOM,items,910M040,20.0,Kg,20.0,Kg,1
BOM-770C3001-R3,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-770C3001-R3,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-770C3001-R3,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-770C3001F-R1,BOM,items,L08XM,33.35,Kg,33.35,Kg,1
BOM-770C3001F-R1,BOM,items,910M040,20.0,Kg,20.0,Kg,1
BOM-770C3001F-R1,BOM,items,G534,30.0,Kg,30.0,Kg,1
BOM-770C3001F-R1,BOM,items,AD101,0.15,Kg,0.15,Kg,1
BOM-770C3001F-R1,BOM,items,AD303,0.3,Kg,0.3,Kg,1
BOM-770C3001F-R1,BOM,items,AD402,2.5,Kg,2.5,Kg,1
BOM-770C3001F-R1,BOM,items,AD403,8.0,Kg,8.0,Kg,1
BOM-770C3001F-R1,BOM,items,AD405,0.1,Kg,0.1,Kg,1
BOM-770C3001F-R1,BOM,items,AD406,0.6,Kg,0.6,Kg,1
BOM-770C3001F-R1,BOM,items,PE5302,5.0,Kg,5.0,Kg,1
BOM-790C0031-R1,BOM,items,790M001,100.0,Kg,100.0,Kg,1
BOM-900C0001-R0,BOM,items,SAN-300N,71.63,Kg,71.63,Kg,1
BOM-900C0001-R0,BOM,items,HR 181,23.87,Kg,23.87,Kg,1
BOM-900C0001-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-900C0001-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-900C0001-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-900C0001-R0,BOM,items,PE0800,4.0,Kg,4.0,Kg,1
BOM-900C0001F-R0,BOM,items,SAN-300N,69.74,Kg,69.74,Kg,1
BOM-900C0001F-R0,BOM,items,HR 181,24.0,Kg,24.0,Kg,1
BOM-900C0001F-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-900C0001F-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-900C0001F-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-900C0001F-R0,BOM,items,BP0800,0.76,Kg,0.76,Kg,1
BOM-900C0001F-R0,BOM,items,AD403,4.0,Kg,4.0,Kg,1
BOM-900C0001F-R0,BOM,items,AD402,1.0,Kg,1.0,Kg,1
BOM-900C0001UVS-R1,BOM,items,SAN-300N,73.438,Kg,73.438,Kg,1
BOM-900C0001UVS-R1,BOM,items,HR 181,24.0,Kg,24.0,Kg,1
BOM-900C0001UVS-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-900C0001UVS-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-900C0001UVS-R1,BOM,items,AD301,1.0,Kg,1.0,Kg,1
BOM-900C0001UVS-R1,BOM,items,AD501,0.3,Kg,0.3,Kg,1
BOM-900C0001UVS-R1,BOM,items,AD502,0.3,Kg,0.3,Kg,1
BOM-900C0001UVS-R1,BOM,items,POB1,0.002,Kg,0.002,Kg,1
BOM-900C0001UVS-R1,BOM,items,BP0800,0.76,Kg,0.76,Kg,1
BOM-900C0002-R0,BOM,items,SAN-300N,70.5,Kg,70.5,Kg,1
BOM-900C0002-R0,BOM,items,HR 181,24.0,Kg,24.0,Kg,1
BOM-900C0002-R0,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-900C0002-R0,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-900C0002-R0,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-900C0002-R0,BOM,items,PE0800,5.0,Kg,5.0,Kg,1
BOM-900C0011-R2,BOM,items,HR 181,24.0,Kg,24.0,Kg,1
BOM-900C0011-R2,BOM,items,SAN-300N,73.4,Kg,73.4,Kg,1
BOM-900C0011-R2,BOM,items,AD304,1.2,Kg,1.2,Kg,1
BOM-900C0011-R2,BOM,items,AD101,0.2,Kg,0.2,Kg,1
BOM-900C0011-R2,BOM,items,AD102,0.2,Kg,0.2,Kg,1
BOM-900C0011-R2,BOM,items,AD304,0.2,Kg,0.2,Kg,1
BOM-900C0011-R2,BOM,items,PT01,0.8,Kg,0.8,Kg,1
BOM-900C0013-R1,BOM,items,SAN-300N,74.467,Kg,74.467,Kg,1
BOM-900C0013-R1,BOM,items,HR 181,24.0,Kg,24.0,Kg,1
BOM-900C0013-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-900C0013-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-900C0013-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-900C0013-R1,BOM,items,PT01,1.0,Kg,1.0,Kg,1
BOM-900C0013-R1,BOM,items,PY03,0.003,Kg,0.003,Kg,1
BOM-900C0013-R1,BOM,items,PC01,0.03,Kg,0.03,Kg,1
BOM-900C0031-R0,BOM,items,900M045,100.0,Kg,100.0,Kg,1
BOM-900C0032-R1,BOM,items,HR 181,24.5,Kg,24.5,Kg,1
BOM-900C0032-R1,BOM,items,SAN-300N,74.0,Kg,74.0,Kg,1
BOM-900C0032-R1,BOM,items,AD301,1.0,Kg,1.0,Kg,1
BOM-900C0032-R1,BOM,items,AD304,0.3,Kg,0.3,Kg,1
BOM-900C0032-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-900C0032-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-900C0051-R1,BOM,items,SAN-300N,74.199,Kg,74.199,Kg,1
BOM-900C0051-R1,BOM,items,HR 181,24.0,Kg,24.0,Kg,1
BOM-900C0051-R1,BOM,items,AD101,0.1,Kg,0.1,Kg,1
BOM-900C0051-R1,BOM,items,AD102,0.1,Kg,0.1,Kg,1
BOM-900C0051-R1,BOM,items,AD301,0.3,Kg,0.3,Kg,1
BOM-900C0051-R1,BOM,items,PY03,0.8,Kg,0.8,Kg,1
BOM-900C0051-R1,BOM,items,PT01,0.5,Kg,0.5,Kg,1
BOM-900C0051-R1,BOM,items,PC01,0.001,Kg,0.001,Kg,1
BOM-900C0061F-R0,BOM,items,SAN-300N,65.24725,Kg,65.24725,Kg,1
BOM-900C0061F-R0,BOM,items,HR 181,24.0,Kg,24.0,Kg,1
